"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003237741","農業構造動態調査 長期累年 長期累年 農業構造動態調査_長期累年","年次","201701-201712","2019-01-30","0","全国","2346","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-2","販売農家 年齢別農業就業人口　全国　(男女別)","04","農林水産業","01","農業","農業構造動態調査","長期累年","長期累年","販売農家","年齢別農業就業人口　全国　(男女別)","","","農業構造動態調査_長期累年","（注記）<br>「農業就業人口」とは、農業従事者のうち、調査期日前１年間に自営農業のみに従事した者、農業とそれ以外の仕事の両方に従事した者のうち自営農業が主の人口をいう。<br>1976～1982年の「男女計」の内訳欄は、「男」と「女」を合計して作成した数値である。<br>1983～1994年の「女」欄は、「男女計」から「男」を引いて作成した数値である。<br>1991年以降は、販売農家の数値である。<br>統計表の数値は2004年までは1の位を、2006年～2009年は100の位を、2011年以降は10の位を四捨五入して表示したため、合計値と内訳の計が一致しない場合がある。",""
"0003237742","農業構造動態調査 長期累年 長期累年 農業構造動態調査_長期累年","年次","201701-201712","2019-01-30","0","全国","2244","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-2","販売農家 年齢別基幹的農業従事者数　全国　(男女別)","04","農林水産業","01","農業","農業構造動態調査","長期累年","長期累年","販売農家","年齢別基幹的農業従事者数　全国　(男女別)","","","農業構造動態調査_長期累年","（注記）<br>「基幹的農業従事者」とは、農業就業人口のうち、ふだん仕事として主に自営農業に従事している者をいう。<br>1976～1982年の「男女計」の内訳欄は、「男」と「女」を合計して作成した数値である。<br>1983～1994年の「女」欄は、「男女計」から「男」を引いて作成した数値である。<br>1991年以降は、販売農家の数値である。<br>統計表の数値は2004年までは1の位を、2006年～2009年は100の位を、2011年以降は10の位を四捨五入して表示したため、合計値と内訳の計が一致しない場合がある。",""
"0003237743","農業構造動態調査 長期累年 長期累年 農業構造動態調査_長期累年","年次","201701-201712","2019-01-30","0","全国","102","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3","総農家 総農家数　全国","04","農林水産業","01","農業","農業構造動態調査","長期累年","長期累年","総農家","総農家数　全国","","","農業構造動態調査_長期累年","（注記）  <br>1976年～1979年：「総農家」とは、経営耕地面積が東日本では10アール以上、西日本では５アール以上又は農産物販売金額が７万円以上の世帯をいう。<br>1981年～1989年：「総農家」とは、経営耕地面積が東日本では10アール以上、西日本では５アール以上又は農産物販売金額が10万円以上の世帯をいう。<br>1991年以降　　：「総農家」とは、経営耕地面積が10アール以上又は農産物販売金額が15万円以上の世帯をいう。<br> 　　　　「販売農家」とは、経営耕地面積が30アール以上又は農産物販売金額が50万円以上の農家をいう。<br> 　　　　「自給的農家」とは、経営耕地面積が30アール未満で、かつ農産物販売金額が50万円未満の農家をいう。<br>統計表の数値は2004年までは1の位を、2006年～2009年は100の位を、2011年以降は10の位を四捨五入して表示したため、合計値と内訳の計が一致しない場合がある。",""
"0003237076","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","1128","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　主副業別農家数　経営耕地面積規模別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　主副業別農家数　経営耕地面積規模別　2003～2004年","","","","",""
"0003237077","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","全国","4284","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　主副業別農家数　農業経営組織別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　主副業別農家数　農業経営組織別　2003～2004年","","","","注：単一経営計、準単一複合経営、複合経営農家は、販売がある農家のみの数である。",""
"0003237079","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","3572","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　農業経営組織別農家数　経営耕地面積規模別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　農業経営組織別農家数　経営耕地面積規模別　2003～2004年","","","","",""
"0003237081","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","544","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　準単一複合経営農家数－経営耕地規模別－（全国、北海道、都府県）　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　準単一複合経営農家数－経営耕地規模別－（全国、北海道、都府県）　2003～2004年","","","","",""
"0003237083","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","2820","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　農業労働力保有状態別農家数　経営耕地面積規模別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　農業労働力保有状態別農家数　経営耕地面積規模別　2003～2004年","","","","",""
"0003237084","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","全国","3060","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　農業労働力保有状態別農家数　主副業別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　農業労働力保有状態別農家数　主副業別　2003～2004年","","","","",""
"0003237085","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","3008","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　農産物販売金額１位の部門別農家数　経営耕地面積規模別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　農産物販売金額１位の部門別農家数　経営耕地面積規模別　2003～2004年","","","","",""
"0003237088","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","該当なし","2444","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　世帯主の年齢別農家数　経営耕地面積規模別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　世帯主の年齢別農家数　経営耕地面積規模別　2003～2004年","","","","",""
"0003237089","農業構造動態調査 確報","年次","200401-200412","2019-01-30","0","全国","2652","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","1","全国農業地域別統計 農家数　世帯主の年齢別農家数　主副業別　2003～2004年","04","農林水産業","01","農業","農業構造動態調査","確報","","全国農業地域別統計","農家数　世帯主の年齢別農家数　主副業別　2003～2004年","","","","",""
