"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003227419","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","351","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-1","共同経営体調査 経営体統計表(経営体平均及び漁業経営タイプ別)　損益　事業外収支等","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","経営体統計表(経営体平均及び漁業経営タイプ別)　損益　事業外収支等","","","","","",""
"0003227420","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","378","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-1","共同経営体調査 経営体統計表(経営体平均及び漁業経営タイプ別)　漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","経営体統計表(経営体平均及び漁業経営タイプ別)　漁業投下資本","","","","","",""
"0003249101","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","270","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-1","共同経営体調査 経営体統計表(経営体平均及び漁業経営タイプ別)　所有漁船","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","経営体統計表(経営体平均及び漁業経営タイプ別)　所有漁船","","","","","",""
"0003249102","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","1566","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-1","共同経営体調査 経営体統計表(経営体平均及び漁業経営タイプ別)　財産　資産","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","経営体統計表(経営体平均及び漁業経営タイプ別)　財産　資産","","","","","",""
"0003249103","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","1323","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-1","共同経営体調査 経営体統計表(経営体平均及び漁業経営タイプ別)　財産　負債・資本","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","経営体統計表(経営体平均及び漁業経営タイプ別)　財産　負債・資本","","","","","",""
"0003227421","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","318","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4-2","共同経営体調査 漁労部門統計表","04","農林水産業","04","水産業","漁業経営調査","確報","共同経営体調査","漁労部門統計表","","","","","",""
"0003227422","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","396","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　概要及び分析指標","","","","","",""
"0003227423","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","468","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　操業状況","","","","","",""
"0003227424","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","144","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　養殖業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　養殖業投下資本","","","","","",""
"0003227427","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","528","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　損益","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　損益","","","","","",""
"0003249104","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","648","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　財産　資産","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　財産　資産","","","","","",""
"0003249105","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","588","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-1","内水面養殖業経営調査 養殖業収入別統計表　財産　負債・資本","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖業収入別統計表　財産　負債・資本","","","","","",""
"0003227428","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","396","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　概要及び分析指標","","","","","",""
"0003227429","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","468","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　操業状況","","","","","",""
"0003227430","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","144","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　養殖業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　養殖業投下資本","","","","","",""
"0003227433","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","528","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　損益","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　損益","","","","","",""
"0003249106","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","648","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　財産　資産","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　財産　資産","","","","","",""
"0003249107","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","588","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-2","内水面養殖業経営調査 養殖使用池面積別統計表　財産　負債・資本","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","養殖使用池面積別統計表　財産　負債・資本","","","","","",""
"0003240080","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","297","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-3","内水面養殖業経営調査 地域別統計表　概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","地域別統計表　概要及び分析指標","","","","","",""
"0003240081","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","351","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-3","内水面養殖業経営調査 地域別統計表　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","地域別統計表　操業状況","","","","","",""
"0003240082","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","108","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-3","内水面養殖業経営調査 地域別統計表　養殖業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","地域別統計表　養殖業投下資本","","","","","",""
"0003240085","漁業経営調査 確報","年度次","200504-200603","2018-12-27","0","該当なし","396","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5-3","内水面養殖業経営調査 地域別統計表　損益","04","農林水産業","04","水産業","漁業経営調査","確報","内水面養殖業経営調査","地域別統計表　損益","","","","","",""
