"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003206009","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","160","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","4-2","平成28年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 専兼業区分別漁業就業者数 第１種兼業－自営漁業が主","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","専兼業区分別漁業就業者数","第１種兼業－自営漁業が主","",""
"0003206010","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","160","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","4-2","平成28年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 専兼業区分別漁業就業者数 第２種兼業－自営漁業が主","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","専兼業区分別漁業就業者数","第２種兼業－自営漁業が主","",""
"0003205932","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","90","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","5","平成28年統計表　大海区編 世帯員数（個人経営体出身） 総数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","世帯員数（個人経営体出身）","総数","","",""
"0003205972","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","90","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","5","平成28年統計表　大海区編 世帯員数（個人経営体出身） 自営漁業専兼業別世帯員数 第２種兼業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","世帯員数（個人経営体出身）","自営漁業専兼業別世帯員数","第２種兼業","",""
"0003205982","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","60","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","5","年次別統計表編 大海区別世帯員数（個人経営体出身）（全国）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","年次別統計表編","大海区別世帯員数（個人経営体出身）（全国）","","","",""
"0003205991","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","90","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","5","平成28年統計表　大海区編 世帯員数（個人経営体出身） 自営漁業専兼業別世帯員数 専業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","世帯員数（個人経営体出身）","自営漁業専兼業別世帯員数","専業","",""
"0003206011","漁業就業動向調査 確報 平成28年漁業就業動向調査報告書","年次","201601-201612","2017-05-30","0","該当なし","90","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","5","平成28年統計表　大海区編 世帯員数（個人経営体出身） 自営漁業専兼業別世帯員数 第１種兼業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成28年漁業就業動向調査報告書","平成28年統計表　大海区編","世帯員数（個人経営体出身）","自営漁業専兼業別世帯員数","第１種兼業","",""
"0003272738","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","329","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","総括表編 漁業就業者数・漁業経営体数・世帯員数（全国）（平成15年～）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","総括表編","漁業就業者数・漁業経営体数・世帯員数（全国）（平成15年～）","","","",""
"0003272749","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","126","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 男女別、自営漁業のみ・漁業雇われ別漁業就業者数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","男女別、自営漁業のみ・漁業雇われ別漁業就業者数","","",""
"0003272750","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","9","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 自営漁業のみ漁業就業者数 沿岸、沖合・遠洋別漁業就業者数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","自営漁業のみ漁業就業者数","沿岸、沖合・遠洋別漁業就業者数","",""
"0003272751","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","252","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 自営漁業のみ漁業就業者数 海上作業従事日数別漁業就業者数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","自営漁業のみ漁業就業者数","海上作業従事日数別漁業就業者数","",""
"0003272752","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","168","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 専兼業区分別漁業就業者数（個人経営体出身） 総数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","専兼業区分別漁業就業者数（個人経営体出身）","総数","",""
"0003272753","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","168","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 専兼業区分別漁業就業者数（個人経営体出身） 専業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","専兼業区分別漁業就業者数（個人経営体出身）","専業","",""
"0003272754","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","168","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 専兼業区分別漁業就業者数（個人経営体出身） 第１種兼業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","専兼業区分別漁業就業者数（個人経営体出身）","第１種兼業","",""
"0003272755","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","168","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　全国編 漁業就業者数 専兼業区分別漁業就業者数（個人経営体出身） 第２種兼業","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　全国編","漁業就業者数","専兼業区分別漁業就業者数（個人経営体出身）","第２種兼業","",""
"0003272758","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","30","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　大海区編 漁業就業者数 自営漁業のみ・漁業雇われ別漁業就業者数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　大海区編","漁業就業者数","自営漁業のみ・漁業雇われ別漁業就業者数","","",""
"0003272759","漁業就業動向調査 確報 平成29年漁業就業動向調査報告書","年次","201701-201712","2019-01-01","0","該当なし","60","2019-10-01","","00500213","漁業構造動態調査","00500","農林水産省","1","2017年統計表　大海区編 漁業就業者数 自営漁業のみ海上作業従事日数別漁業就業者数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成29年漁業就業動向調査報告書","2017年統計表　大海区編","漁業就業者数","自営漁業のみ海上作業従事日数別漁業就業者数","","",""
