"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003125782","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","310","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003125783","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","64","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","","","",""
"0003125796","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","640","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
"0003125819","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003125826","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","768","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","1964年以降","","時系列表 社会保障給付費の部門別推移 1964年以降",""
"0003125840","社会保障費用統計 平成23年度社会保障費用統計","年度次","201104-201203","2016-03-31","0","該当なし","148","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成23年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","1963年以前","","時系列表 社会保障給付費の部門別推移 1963年以前",""
"0003125830","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1964年以前","","",""
"0003125875","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","192","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1965年以降","","",""
"0003125792","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","124","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","12","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移","１人当たり社会保障給付費","","",""
"0003125876","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","340","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","13","時系列表 機能別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","機能別社会保障給付費の推移","","","",""
"0003125831","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","840","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","14","時系列表 社会保障財源の項目別推移 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","社会保障財源の項目別推移","金額・割合","","",""
"0003125854","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","320","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003125829","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","66","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移 １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","１人当たり社会支出","","",""
"0003125791","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003125853","社会保障費用統計 平成24年度社会保障費用統計","年度次","201204-201303","2016-03-31","0","該当なし","660","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成24年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
