"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0001873146","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","3360","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-1","都道府県別内訳表　　森林組合　　財務 貸借対照表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","貸借対照表","","","",""
"0001873078","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","総括表（平成29年度及び30年度）　　森林組合　　財務 剰余金処分案による配当金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　森林組合　　財務","剰余金処分案による配当金","","","",""
"0001873147","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県別内訳表　　森林組合　　財務 借入金の借入先別金額 短期借入金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","借入金の借入先別金額","","","短期借入金",""
"0001873148","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","1536","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県別内訳表　　森林組合　　財務 借入金の借入先別金額 長期借入金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","借入金の借入先別金額","","","長期借入金",""
"0001873079","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","112","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","総括表（平成29年度及び30年度）　　森林組合　　財務 借入金の借入先別金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　森林組合　　財務","借入金の借入先別金額","","","",""
"0001873149","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","4944","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","都道府県別内訳表　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","損益計算書","","","",""
"0001873080","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","168","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","総括表（平成29年度及び30年度）　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　森林組合　　財務","損益計算書","","","",""
"0001873150","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","624","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","都道府県別内訳表　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","剰余金処分の内訳","","","",""
"0001873151","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-5","都道府県別内訳表　　森林組合　　財務 払込済出資金別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　財務","払込済出資金別組合数","","","",""
"0001873081","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","62","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（平成29年度及び30年度）　　森林組合　　事業 総事業取扱高集計表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　森林組合　　事業","総事業取扱高集計表","","","",""
"0001873116","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","26","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（平成29年度及び30年度）　　生産森林組合 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　生産森林組合","組合員数及び事業従事者数","","","",""
"0001873191","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","768","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","都道府県別内訳表　　生産森林組合 組合員の状況 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　生産森林組合","組合員の状況","","","組合員数及び事業従事者数",""
"0001873082","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","総括表（平成29年度及び30年度）　　森林組合　　事業 指導部門 指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","総括表（平成29年度及び30年度）　　森林組合　　事業","指導部門","","","指導事業",""
"0001873152","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","指導事業",""
"0001873153","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","144","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 共同施業規程の制定 共同施業規程の制定","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","共同施業規程の制定","共同施業規程の制定"
"0001873154","森林組合一斉調査 確報 平成30年度森林組合統計","年度次","201804-201903","2021-09-30","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 共同施業規程の制定 協定内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","平成30年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","共同施業規程の制定","協定内容"
